Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-03-12,ADANIGREEN,EQ,130.85,124.35,124.35,124.35,124.35,124.35,124.35,26822,333531570000.0,836,26822,1.0
2020-03-13,ADANIGREEN,EQ,124.35,118.15,130.55,118.15,130.55,123.4,121.33,2367027,28719282400000.0,10297,929261,0.3926
2020-03-16,ADANIGREEN,EQ,123.4,120.0,128.0,117.25,118.6,117.7,120.06,1305459,15672849419999.998,12835,651847,0.4993
2020-03-17,ADANIGREEN,EQ,117.7,115.0,123.55,111.9,123.55,123.4,121.17,1650022,19992507095000.0,10823,919445,0.5572
2020-03-18,ADANIGREEN,EQ,123.4,125.1,129.55,124.0,129.55,129.4,127.08,1137426,14454627490000.0,9369,767606,0.6748999999999999
2020-03-19,ADANIGREEN,EQ,129.4,125.0,135.85,122.95,135.85,135.65,131.55,920137,12104030850000.0,10818,520577,0.5658
2020-03-20,ADANIGREEN,EQ,135.65,142.4,142.4,138.4,142.4,142.35,141.31,417369,5898005040000.0,5490,223203,0.5347999999999999
2020-03-23,ADANIGREEN,EQ,142.35,135.25,138.95,135.25,135.25,135.25,135.5,255497,3461988479999.9995,1963,216045,0.8456
2020-03-24,ADANIGREEN,EQ,135.25,128.5,141.8,128.5,140.5,141.3,134.16,981069,13162344390000.0,7685,701676,0.7152
2020-03-25,ADANIGREEN,EQ,141.3,140.0,148.35,136.95,148.25,148.1,144.79,436890,6325602360000.0,5976,248528,0.5689000000000001
2020-03-26,ADANIGREEN,EQ,148.1,154.0,155.4,144.25,151.0,152.1,151.24,637211,9637130200000.0,8202,391495,0.6144
2020-03-27,ADANIGREEN,EQ,152.1,154.5,157.0,144.5,148.5,148.75,150.63,567761,8552222084999.999,7334,306881,0.5405
2020-03-30,ADANIGREEN,EQ,148.75,142.1,148.3,141.35,148.0,146.95,143.96,490699,7063925615000.001,5012,279112,0.5688000000000001
2020-03-31,ADANIGREEN,EQ,146.95,147.3,154.25,146.95,154.0,153.25,152.12,452205,6878734820000.0,7084,309545,0.6845
2020-04-01,ADANIGREEN,EQ,153.25,155.5,159.0,151.0,152.8,152.9,153.75,226224,3478255829999.9995,3792,110115,0.4868
2020-04-03,ADANIGREEN,EQ,152.9,152.9,154.85,150.45,151.5,151.9,151.71,259616,3938570665000.0,3215,168880,0.6505
2020-04-07,ADANIGREEN,EQ,151.9,153.5,159.45,151.55,158.6,158.95,157.22,425190,6684763375000.0,5289,246352,0.5794
2020-04-08,ADANIGREEN,EQ,158.95,166.85,166.85,162.0,166.85,166.45,165.59,702014,11624873705000.0,10187,316459,0.4508
2020-04-09,ADANIGREEN,EQ,166.45,172.4,174.75,166.25,174.75,174.75,171.66,542554,9313555460000.0,8167,280295,0.5166
2020-04-13,ADANIGREEN,EQ,174.75,180.0,183.45,167.05,183.3,183.35,178.74,769348,13751086200000.0,9174,371276,0.4826
2020-04-15,ADANIGREEN,EQ,183.35,188.0,190.95,184.0,187.8,187.8,188.26,747409,14070485940000.0,9060,419822,0.5617
2020-04-16,ADANIGREEN,EQ,187.8,182.3,195.0,182.3,193.85,193.85,192.02,431500,8285824650000.0,6620,190118,0.44060000000000005
2020-04-17,ADANIGREEN,EQ,193.85,199.0,201.0,197.0,198.3,198.95,198.93,432615,8606180630000.0,9375,263540,0.6092000000000001
2020-04-20,ADANIGREEN,EQ,198.95,200.05,204.9,197.0,202.0,200.75,199.76,493261,9853280300000.0,11123,262547,0.5323
2020-04-21,ADANIGREEN,EQ,200.75,191.0,195.9,190.75,191.5,191.3,191.5,661617,12670117355000.0,8511,452284,0.6836
2020-04-22,ADANIGREEN,EQ,191.3,191.2,198.0,184.75,197.8,197.2,191.89,568003,10899169130000.0,6819,369474,0.6505
2020-04-23,ADANIGREEN,EQ,197.2,202.8,202.8,196.0,201.0,200.0,199.6,529475,10568402730000.0,5260,404263,0.7635
2020-04-24,ADANIGREEN,EQ,200.0,199.1,199.1,194.9,196.0,195.95,195.94,232558,4556803410000.0,3716,155299,0.6678000000000001
2020-04-27,ADANIGREEN,EQ,195.95,193.0,201.0,192.0,200.65,200.65,198.69,391809,7784954634999.999,5320,269147,0.6869
2020-04-28,ADANIGREEN,EQ,200.65,201.0,204.65,198.1,202.9,203.65,202.37,339070,6861782725000.0,4506,232662,0.6862
2020-04-29,ADANIGREEN,EQ,203.65,205.0,209.4,202.35,208.35,207.95,205.68,442718,9105995575000.0,4486,292875,0.6615000000000001
2020-04-30,ADANIGREEN,EQ,207.95,211.1,212.85,208.0,211.0,210.45,210.42,488630,10281860580000.0,4561,365469,0.7479000000000001
2020-05-04,ADANIGREEN,EQ,210.45,199.95,218.0,199.95,208.7,209.55,209.66,1698451,35609228390000.0,25272,601592,0.3542
2020-05-05,ADANIGREEN,EQ,209.55,215.0,216.0,209.05,210.2,210.8,212.43,594712,12633525650000.0,11281,310387,0.5219
2020-05-06,ADANIGREEN,EQ,210.8,211.0,214.2,205.3,211.0,211.85,210.81,604880,12751322330000.0,8814,398628,0.659
2020-05-07,ADANIGREEN,EQ,211.85,207.45,213.0,206.5,210.5,210.55,210.4,188208,3959897615000.0,4417,129190,0.6864
2020-05-08,ADANIGREEN,EQ,210.55,211.0,213.5,208.0,212.5,212.25,211.64,289416,6125114660000.0,5494,176892,0.6112
2020-05-11,ADANIGREEN,EQ,212.25,214.85,222.85,211.0,222.85,222.6,219.64,1063341,23355263450000.0,12041,691025,0.6498999999999999
2020-05-12,ADANIGREEN,EQ,222.6,222.0,229.9,219.1,224.85,226.05,226.08,667224,15084931710000.0,19946,276141,0.4139
2020-05-13,ADANIGREEN,EQ,226.05,233.0,235.95,228.0,229.55,231.0,231.4,563566,13041147095000.0,8039,232655,0.4128
2020-05-14,ADANIGREEN,EQ,231.0,229.4,232.8,220.55,226.85,228.55,228.39,416147,9504370155000.0,10030,195546,0.46990000000000004
2020-05-15,ADANIGREEN,EQ,228.55,228.6,231.5,225.7,230.0,230.25,228.22,325461,7427533925000.0,5274,195698,0.6013000000000001
2020-05-18,ADANIGREEN,EQ,230.25,229.0,235.0,218.75,229.75,229.25,227.1,651936,14805639360000.0,12089,365291,0.5603
2020-05-19,ADANIGREEN,EQ,229.25,230.0,235.05,230.0,232.25,233.65,232.91,477713,11126244755000.0,9465,242129,0.5069
2020-05-20,ADANIGREEN,EQ,233.65,231.0,235.5,227.0,235.0,234.7,231.82,354733,8223499759999.999,10036,216093,0.6092000000000001
2020-05-21,ADANIGREEN,EQ,234.7,233.95,244.35,233.0,236.4,235.1,237.6,365834,8692308780000.0,9347,234324,0.6405
2020-05-22,ADANIGREEN,EQ,235.1,237.0,242.0,232.0,239.1,239.65,238.04,495551,11796017150000.0,8183,322011,0.6498
2020-05-26,ADANIGREEN,EQ,239.65,240.0,243.95,236.5,238.6,239.9,239.77,281221,6742823434999.999,9290,152986,0.544
2020-05-27,ADANIGREEN,EQ,239.9,240.0,243.2,237.05,242.75,242.6,241.03,316188,7620930395000.0,7363,208762,0.6602
2020-05-28,ADANIGREEN,EQ,242.6,242.6,251.7,240.3,246.0,246.0,247.61,444387,11003600475000.0,8425,259261,0.5834
2020-05-29,ADANIGREEN,EQ,246.0,246.0,249.8,246.0,247.0,248.6,248.35,294574,7315843259999.999,8778,190623,0.6470999999999999
2020-06-01,ADANIGREEN,EQ,248.6,253.9,261.0,251.5,261.0,260.75,259.41,864596,22428557465000.0,14757,398285,0.4607
2020-06-02,ADANIGREEN,EQ,260.75,269.0,273.75,264.05,273.75,273.75,270.96,371599,10068866355000.0,6009,226821,0.6104
2020-06-03,ADANIGREEN,EQ,273.75,287.4,287.4,261.2,277.95,273.85,281.59,1411752,39752835940000.0,22115,679893,0.4816
2020-06-04,ADANIGREEN,EQ,273.85,274.9,282.6,263.5,273.85,274.0,271.26,1332983,36157946680000.0,39599,779206,0.5846
2020-06-05,ADANIGREEN,EQ,274.0,274.0,286.0,271.15,283.15,284.25,279.63,1044811,29216429410000.004,14601,731887,0.7005
2020-06-08,ADANIGREEN,EQ,284.25,288.35,298.45,283.2,298.4,297.75,290.93,1368198,39805461255000.0,18066,806183,0.5892000000000001
2020-06-09,ADANIGREEN,EQ,297.75,312.6,312.6,308.9,312.6,312.6,312.13,1422436,44399057025000.0,6905,837795,0.589
2020-06-10,ADANIGREEN,EQ,312.6,328.2,328.2,328.2,328.2,328.2,328.2,403398,13239522360000.0,1210,398793,0.9886
2020-06-11,ADANIGREEN,EQ,328.2,344.6,344.6,315.3,332.9,332.05,336.68,5505021,185344377735000.0,86371,3164084,0.5748
2020-06-12,ADANIGREEN,EQ,332.05,315.45,339.95,315.45,335.0,336.4,331.27,2889448,95718699530000.0,47326,1413697,0.4893
2020-06-15,ADANIGREEN,EQ,336.4,344.85,351.0,338.0,351.0,346.15,342.29,2701757,92477467410000.0,38973,1602172,0.593
2020-06-16,ADANIGREEN,EQ,346.15,360.2,363.45,350.0,363.45,363.45,360.73,3265090,117780412465000.02,34648,1083112,0.33170000000000005
2020-06-17,ADANIGREEN,EQ,363.45,371.5,381.6,370.0,381.6,381.6,379.78,940601,35721926330000.0,7906,478228,0.5084000000000001
2020-06-18,ADANIGREEN,EQ,381.6,400.65,400.65,391.1,400.65,400.65,399.49,2333788,93232824695000.0,20621,1238844,0.5307999999999999
2020-06-19,ADANIGREEN,EQ,400.65,419.95,420.65,413.65,420.65,420.65,420.0,2882495,121065600584999.98,32853,1729575,0.6
2020-06-22,ADANIGREEN,EQ,420.65,441.65,441.65,439.0,441.65,441.65,441.34,1646544,72668340700000.0,17958,913452,0.5548
2020-06-23,ADANIGREEN,EQ,441.65,463.7,463.7,455.25,463.7,463.6,463.48,4101848,190110604540000.0,43991,1018558,0.8247
2020-06-24,ADANIGREEN,EQ,463.6,486.75,486.75,440.45,440.45,440.45,453.4,4430431,200877157610000.0,97782,2255132,0.509
2020-06-25,ADANIGREEN,EQ,440.45,418.45,418.45,418.45,418.45,418.45,418.45,158392,6627913240000.0,6112,157525,0.9945
2020-06-26,ADANIGREEN,EQ,418.45,397.55,397.55,397.55,397.55,397.55,397.55,147247,5853804485000.0,7303,147141,0.9993000000000001
2020-06-29,ADANIGREEN,EQ,397.55,377.7,377.7,377.7,377.7,377.7,377.7,94453,3567489810000.0,6041,94450,1.0
2020-06-30,ADANIGREEN,EQ,377.7,358.85,358.85,358.85,358.85,358.85,358.85,126379,4535110415000.0,3967,126342,0.9997
2020-07-01,ADANIGREEN,EQ,358.85,340.95,340.95,340.95,340.95,340.95,340.95,80914,2758762830000.0,3780,80914,1.0
2020-07-02,ADANIGREEN,EQ,340.95,323.95,357.95,323.95,357.95,357.95,340.25,3295011,112112718940000.02,41108,1267177,0.3846
2020-07-03,ADANIGREEN,EQ,357.95,375.8,375.8,375.8,375.8,375.8,375.8,127962,4808811960000.0,2123,127962,1.0
2020-07-06,ADANIGREEN,EQ,375.8,394.55,394.55,362.25,394.55,394.55,384.85,5078968,195462711445000.0,70512,1824498,0.3592
2020-07-07,ADANIGREEN,EQ,394.55,400.4,414.25,376.0,414.25,413.75,406.32,5554195,225679303150000.0,107394,1478938,0.2663
2020-07-08,ADANIGREEN,EQ,413.75,410.0,424.85,393.1,393.1,393.1,409.49,2943194,120521407359999.98,67649,1453948,0.494
2020-07-09,ADANIGREEN,EQ,393.1,385.0,393.0,373.45,373.45,373.6,377.34,2630050,99243040985000.0,57117,1099030,0.4179
2020-07-10,ADANIGREEN,EQ,373.6,365.0,384.45,356.65,373.45,371.05,368.32,1883787,69384096179999.99,42553,566756,0.3009
2020-07-13,ADANIGREEN,EQ,371.05,381.0,382.65,361.6,364.0,364.75,370.63,855922,31722855164999.996,21423,424422,0.49590000000000006
2020-07-14,ADANIGREEN,EQ,364.75,364.0,364.75,346.75,347.2,348.1,352.06,892125,31408182070000.0,25394,431382,0.48350000000000004
2020-07-15,ADANIGREEN,EQ,348.1,348.0,365.5,346.15,356.15,354.55,361.4,1980494,71575734685000.0,30463,493942,0.2494
2020-07-16,ADANIGREEN,EQ,354.55,353.0,359.95,338.05,348.0,348.3,348.72,969385,33804337345000.0,20501,340704,0.3515
2020-07-17,ADANIGREEN,EQ,348.3,352.3,354.75,344.3,349.0,347.3,348.96,586031,20450407560000.0,14687,251802,0.42969999999999997
2020-07-20,ADANIGREEN,EQ,347.3,349.0,362.9,348.0,350.45,349.95,353.36,899002,31766802920000.0,18251,356314,0.39630000000000004
2020-07-21,ADANIGREEN,EQ,349.95,352.1,354.5,345.0,347.5,347.35,348.33,463874,16157901450000.0,13447,248583,0.5359
2020-07-22,ADANIGREEN,EQ,347.35,345.0,346.95,332.55,337.4,336.0,338.47,536991,18175698885000.0,15484,264864,0.4932
2020-07-23,ADANIGREEN,EQ,336.0,337.4,340.0,320.0,320.3,320.3,325.58,832614,27107855445000.0,23701,445723,0.5353
2020-07-24,ADANIGREEN,EQ,320.3,315.0,336.3,305.6,336.3,336.3,327.59,1468516,48106985080000.0,23115,483780,0.32939999999999997
2020-07-27,ADANIGREEN,EQ,336.3,345.95,353.1,325.25,343.2,342.2,344.55,1835725,63249238740000.0,38586,549190,0.2992
2020-07-28,ADANIGREEN,EQ,342.2,344.6,344.6,336.0,338.0,338.05,339.52,475248,16135800850000.0,12869,216709,0.456
2020-07-29,ADANIGREEN,EQ,338.05,338.0,345.75,333.5,336.6,338.4,340.32,567331,19307660770000.0,12817,192920,0.34
2020-07-30,ADANIGREEN,EQ,338.4,338.35,350.95,338.35,341.3,341.45,344.38,530970,18285708490000.0,12202,223587,0.42110000000000003
2020-07-31,ADANIGREEN,EQ,341.45,340.05,348.9,338.0,341.7,340.65,343.44,452663,15546084294999.998,9848,225869,0.499
2020-08-03,ADANIGREEN,EQ,340.65,342.0,347.0,335.6,339.15,339.8,342.29,425009,14547428230000.002,15087,182666,0.42979999999999996
2020-08-04,ADANIGREEN,EQ,339.8,339.15,347.7,339.15,342.95,343.2,343.17,440285,15109112680000.002,12157,203711,0.46270000000000006
2020-08-05,ADANIGREEN,EQ,343.2,344.9,348.8,341.9,344.55,342.95,344.64,296449,10216830855000.0,7469,153797,0.5188
2020-08-06,ADANIGREEN,EQ,342.95,342.95,347.95,340.1,342.0,341.6,343.92,295911,10176838145000.0,7012,150802,0.5096
2020-08-07,ADANIGREEN,EQ,341.6,343.0,375.75,342.0,375.75,370.45,365.14,2282613,83347576185000.0,37573,842926,0.3693
2020-08-10,ADANIGREEN,EQ,370.45,384.0,388.5,370.75,372.0,373.5,379.52,1015069,38523647725000.0,21681,521742,0.514
2020-08-11,ADANIGREEN,EQ,373.5,373.0,376.6,360.0,360.8,360.65,364.82,586768,21406279275000.0,24079,333769,0.5688000000000001
2020-08-12,ADANIGREEN,EQ,360.65,353.15,369.8,351.65,361.6,362.5,361.78,470018,17004226110000.0,13468,168394,0.3583
2020-08-13,ADANIGREEN,EQ,362.5,363.75,369.25,361.0,361.3,362.15,364.64,295625,10779643420000.0,7044,143660,0.48600000000000004
2020-08-14,ADANIGREEN,EQ,362.15,362.3,367.8,351.0,360.0,357.6,359.05,472397,16961609960000.0,11059,181645,0.38450000000000006
2020-08-17,ADANIGREEN,EQ,357.6,358.75,370.0,358.0,367.25,367.25,364.98,682891,24923936405000.0,19701,399705,0.5853
2020-08-18,ADANIGREEN,EQ,367.25,367.25,375.0,365.85,374.0,373.55,371.33,715258,26559441430000.0,15771,382001,0.5341
2020-08-19,ADANIGREEN,EQ,373.55,376.75,384.3,368.65,370.0,371.0,376.0,822006,30907647795000.0,14317,437052,0.5317000000000001
2020-08-20,ADANIGREEN,EQ,371.0,370.5,380.0,365.0,375.0,375.4,374.63,1229670,46067043595000.0,20053,611766,0.4975
2020-08-21,ADANIGREEN,EQ,375.4,378.45,384.4,375.4,376.5,376.55,379.3,770438,29222531875000.0,17311,488336,0.6338
2020-08-24,ADANIGREEN,EQ,376.55,379.75,414.2,378.25,414.2,414.2,405.03,2209231,89479720390000.0,46299,1285784,0.5820000000000001
2020-08-25,ADANIGREEN,EQ,414.2,424.4,435.0,400.05,419.5,424.7,423.33,2573736,108954723534999.98,53007,956996,0.3718
2020-08-26,ADANIGREEN,EQ,424.7,420.55,439.3,420.1,427.4,427.65,429.54,1145302,49194985560000.0,23404,503570,0.4397
2020-08-27,ADANIGREEN,EQ,427.65,431.5,442.75,424.55,432.5,432.75,432.83,1226228,53075048525000.0,19686,473164,0.3859
2020-08-28,ADANIGREEN,EQ,432.75,436.1,472.5,436.0,461.0,462.3,457.77,2703686,123765311190000.02,67229,1214124,0.4491
2020-08-31,ADANIGREEN,EQ,462.3,463.6,497.3,425.0,450.0,452.75,460.12,3649311,167912926320000.0,96962,1071487,0.2936
2020-09-01,ADANIGREEN,EQ,452.75,454.1,498.0,454.1,498.0,494.65,480.28,2408649,115682158359999.98,64404,1220451,0.5067
2020-09-02,ADANIGREEN,EQ,494.65,508.95,544.1,503.6,544.1,544.1,533.73,3657589,195215740605000.0,67793,920864,0.2518
2020-09-03,ADANIGREEN,EQ,544.1,562.95,571.3,558.05,571.3,571.3,569.49,509894,29037792864999.996,7092,397480,0.7795000000000001
2020-09-04,ADANIGREEN,EQ,571.3,542.75,542.75,542.75,542.75,542.75,542.75,993071,53898928525000.0,11313,720748,0.7258
2020-09-07,ADANIGREEN,EQ,542.75,530.05,569.85,515.65,555.0,553.1,541.4,2507534,135757154375000.0,55095,967855,0.386
2020-09-08,ADANIGREEN,EQ,553.1,560.0,577.8,543.1,564.5,564.4,565.33,1247361,70517316585000.0,31734,676808,0.5426
2020-09-09,ADANIGREEN,EQ,564.4,542.5,592.6,536.2,592.6,590.05,571.36,1658865,94781375640000.0,43187,702346,0.42340000000000005
2020-09-10,ADANIGREEN,EQ,590.05,600.0,619.5,569.95,580.0,579.75,593.38,1717300,101900454240000.0,39823,960879,0.5595
2020-09-11,ADANIGREEN,EQ,579.75,588.0,608.7,577.0,608.6,608.65,602.02,2739567,164926464155000.0,53249,1382829,0.5048
2020-09-14,ADANIGREEN,EQ,608.65,625.0,639.05,618.0,639.05,638.9,638.1,3811613,243219832635000.0,35102,2210443,0.5799000000000001
2020-09-15,ADANIGREEN,EQ,638.9,654.0,670.8,645.9,670.8,670.8,668.66,2815809,188281694105000.0,45391,1432451,0.5086999999999999
2020-09-16,ADANIGREEN,EQ,670.8,692.9,697.9,643.0,675.0,675.55,674.44,3935810,265447562780000.03,124246,1616412,0.4107
2020-09-17,ADANIGREEN,EQ,675.55,670.0,674.0,653.4,665.55,666.75,663.58,706811,46902627590000.0,31318,351026,0.4966
2020-09-18,ADANIGREEN,EQ,666.75,687.95,687.95,642.25,671.95,665.6,666.04,20107415,1339239083385000.0,54079,17083793,0.8495999999999999
2020-09-21,ADANIGREEN,EQ,665.6,680.05,686.9,646.0,649.0,651.75,668.01,1096354,73237015715000.0,42792,563550,0.514
2020-09-22,ADANIGREEN,EQ,651.75,636.0,647.0,619.2,619.2,619.2,622.99,957151,59629111029999.99,26072,497699,0.52
2020-09-23,ADANIGREEN,EQ,619.2,630.0,630.0,588.25,588.25,588.25,596.03,410113,24443901035000.0,12593,269523,0.6572
2020-09-24,ADANIGREEN,EQ,588.25,558.85,617.65,558.85,617.65,616.95,584.47,2703483,158010705440000.0,43776,1793992,0.6636
2020-09-25,ADANIGREEN,EQ,616.95,647.75,647.75,620.9,647.75,647.75,646.72,253932,16422218390000.0,4503,229835,0.9051
2020-09-28,ADANIGREEN,EQ,647.75,680.1,680.1,680.1,680.1,680.1,680.1,221961,15095567610000.0,2767,221961,1.0
2020-09-29,ADANIGREEN,EQ,680.1,714.1,714.1,714.1,714.1,714.1,714.1,204483,14602131030000.002,3085,204476,1.0
2020-09-30,ADANIGREEN,EQ,714.1,749.8,749.8,700.0,738.45,737.6,738.8,2411057,178129803105000.0,63351,1122985,0.4658
2020-10-01,ADANIGREEN,EQ,737.6,754.0,756.9,715.0,747.0,747.1,740.9,890015,65940910325000.0,35827,352986,0.39659999999999995
2020-10-05,ADANIGREEN,EQ,747.1,769.6,770.0,741.1,748.0,749.45,753.21,581245,43779913915000.0,26573,257508,0.443
2020-10-06,ADANIGREEN,EQ,749.45,749.5,752.0,725.0,732.9,735.9,735.11,558621,41064579970000.0,23113,262302,0.4696
2020-10-07,ADANIGREEN,EQ,735.9,720.0,730.0,699.15,699.15,699.3,705.96,1041858,73550867430000.0,32400,495099,0.47520000000000007
2020-10-08,ADANIGREEN,EQ,699.3,698.5,725.0,666.6,695.8,696.15,703.8,733819,51646039630000.0,31023,240201,0.3273
2020-10-09,ADANIGREEN,EQ,696.15,695.8,713.0,680.1,682.35,683.95,693.2,511600,35464244485000.0,22856,216496,0.4232
2020-10-12,ADANIGREEN,EQ,683.95,683.95,702.0,660.0,671.0,671.55,674.98,625309,42207358565000.0,24155,300112,0.47990000000000005
2020-10-13,ADANIGREEN,EQ,671.55,671.0,705.1,661.1,705.1,705.1,697.55,1069869,74628778365000.0,26177,315087,0.2945
2020-10-14,ADANIGREEN,EQ,705.1,719.0,735.0,705.1,730.7,725.45,724.03,1229478,89017818730000.0,35937,302923,0.2464
2020-10-15,ADANIGREEN,EQ,725.45,730.7,735.8,698.05,703.7,704.25,718.47,736697,52929150835000.0,30283,237994,0.32310000000000005
2020-10-16,ADANIGREEN,EQ,704.25,710.0,718.95,700.0,705.0,705.35,707.08,277648,19631895365000.0,14263,104361,0.37590000000000007
2020-10-19,ADANIGREEN,EQ,705.35,711.2,717.95,695.0,701.5,702.8,707.34,312983,22138504130000.0,13937,127224,0.4065
2020-10-20,ADANIGREEN,EQ,702.8,694.95,707.6,685.0,689.9,688.7,695.03,261009,18140794535000.0,12491,119446,0.4576
2020-10-21,ADANIGREEN,EQ,688.7,690.0,713.9,678.0,694.85,692.35,697.38,335318,23384508960000.0,14955,110541,0.3297
2020-10-22,ADANIGREEN,EQ,692.35,685.5,726.95,685.0,726.95,726.95,714.61,864975,61812321590000.0,31163,445110,0.5146000000000001
2020-10-23,ADANIGREEN,EQ,726.95,734.8,734.8,712.2,718.0,720.3,721.99,665517,48049810140000.0,23808,296882,0.4461
2020-10-26,ADANIGREEN,EQ,720.3,720.0,722.8,701.1,705.5,704.7,708.58,271180,19215304660000.0,13245,147768,0.5449
2020-10-27,ADANIGREEN,EQ,704.7,720.05,739.9,717.05,739.9,739.9,736.46,930072,68495663945000.01,22550,543295,0.5841
2020-10-28,ADANIGREEN,EQ,739.9,776.85,776.85,776.8,776.85,776.85,776.85,1869868,145260270475000.0,7140,1300511,0.6955
2020-10-29,ADANIGREEN,EQ,776.85,755.0,815.65,755.0,815.65,815.65,800.0,962443,76995670930000.0,14771,592668,0.6158
2020-10-30,ADANIGREEN,EQ,815.65,834.0,856.4,831.25,856.4,856.4,855.17,2053376,175598657130000.0,21990,1103553,0.5374
2020-11-02,ADANIGREEN,EQ,856.4,860.0,899.2,835.15,859.0,859.2,877.93,2583066,226774136585000.0,96607,923509,0.3575
2020-11-03,ADANIGREEN,EQ,859.2,881.0,893.95,816.25,834.4,830.4,844.88,1612967,136276814234999.98,61771,639956,0.3968
2020-11-04,ADANIGREEN,EQ,830.4,834.4,862.7,823.0,840.4,840.9,840.52,1373310,115429211065000.02,59497,826436,0.6018
2020-11-05,ADANIGREEN,EQ,840.9,812.5,868.0,812.0,854.0,854.6,849.13,1581863,134321167920000.0,37159,882301,0.5578000000000001
2020-11-06,ADANIGREEN,EQ,854.6,855.0,875.0,855.0,857.0,860.0,861.1,911015,78447091980000.0,36410,567330,0.6227
2020-11-09,ADANIGREEN,EQ,860.0,879.0,903.0,866.1,903.0,899.35,883.8,1670461,147634845690000.0,30987,1081682,0.6475
2020-11-10,ADANIGREEN,EQ,899.35,914.95,919.0,854.4,854.4,854.85,883.49,1327147,117252351025000.0,52123,670215,0.505
2020-11-11,ADANIGREEN,EQ,854.85,868.0,897.55,865.1,897.55,897.55,895.92,2287847,204972533220000.0,18985,1295352,0.5662
2020-11-12,ADANIGREEN,EQ,897.55,914.0,942.4,903.1,941.0,942.35,940.9,3622736,340861989940000.0,37065,1851919,0.5112
2020-11-13,ADANIGREEN,EQ,942.35,949.0,989.45,943.0,989.0,989.35,985.69,4566982,450165108575000.0,51633,2387293,0.5227
2020-11-14,ADANIGREEN,EQ,989.35,1018.0,1023.6,990.05,1006.0,1008.6,1009.53,578986,58450439285000.0,22865,234771,0.40549999999999997
2020-11-17,ADANIGREEN,EQ,1008.6,1028.95,1059.0,1021.05,1059.0,1058.45,1054.04,5333462,562165759400000.0,61286,3043858,0.5707
2020-11-18,ADANIGREEN,EQ,1058.45,1068.7,1098.0,1032.05,1076.0,1080.95,1078.02,3999840,431189058080000.0,75842,2009271,0.5023
2020-11-19,ADANIGREEN,EQ,1080.95,1080.95,1089.9,1050.0,1083.0,1083.5,1065.01,3533747,376347762260000.0,62769,1990736,0.5633
2020-11-20,ADANIGREEN,EQ,1083.5,1051.0,1137.65,1050.0,1137.5,1134.55,1108.53,5044065,559147731239999.94,83358,3076428,0.6099
2020-11-23,ADANIGREEN,EQ,1134.55,1155.0,1191.25,1150.1,1175.0,1180.3,1165.87,3863685,450455550089999.94,78025,2307426,0.5972
2020-11-24,ADANIGREEN,EQ,1180.3,1203.4,1220.0,1180.0,1200.0,1205.15,1199.79,4004468,480451037914999.94,70599,2643211,0.6601
2020-11-25,ADANIGREEN,EQ,1205.15,1205.15,1205.15,1144.9,1144.9,1144.9,1152.1,301443,34729184120000.0,12766,285077,0.9457
2020-11-26,ADANIGREEN,EQ,1144.9,1087.7,1143.85,1087.7,1100.05,1104.45,1099.99,3205678,352619943945000.0,99342,1763486,0.5501
2020-11-27,ADANIGREEN,EQ,1104.45,1105.0,1159.65,1072.8,1078.0,1136.4,1140.64,45148093,5149749528825000.0,164105,39208478,0.8684000000000001
2020-12-01,ADANIGREEN,EQ,1136.4,1133.9,1156.0,1082.35,1133.0,1134.7,1131.12,2599117,293990757035000.0,63366,1764356,0.6788
2020-12-02,ADANIGREEN,EQ,1134.7,1140.0,1155.0,1112.0,1145.0,1146.0,1132.28,875255,99103256930000.0,37719,370507,0.4233
2020-12-03,ADANIGREEN,EQ,1146.0,1154.0,1159.9,1140.1,1145.0,1145.0,1146.87,592144,67910987095000.01,25342,378089,0.6385000000000001
2020-12-04,ADANIGREEN,EQ,1145.0,1150.0,1159.0,1125.0,1129.5,1129.75,1132.88,741720,84027847930000.0,34134,547566,0.7382
2020-12-07,ADANIGREEN,EQ,1129.75,1135.0,1140.0,1073.3,1101.0,1106.25,1100.9,1351024,148734509185000.0,61378,762214,0.5642
2020-12-08,ADANIGREEN,EQ,1106.25,1109.0,1123.1,1088.0,1097.0,1098.65,1101.6,998344,109977184420000.0,59846,584381,0.5854
2020-12-09,ADANIGREEN,EQ,1098.65,1100.0,1110.0,1050.0,1079.0,1070.1,1080.64,1080870,116802602515000.02,44005,623923,0.5772
2020-12-10,ADANIGREEN,EQ,1070.1,1064.7,1067.0,1030.0,1034.9,1036.7,1037.9,568627,59017573204999.99,44972,353670,0.622
2020-12-11,ADANIGREEN,EQ,1036.7,990.05,1057.0,985.0,1038.15,1041.5,1014.96,1793445,182027556900000.0,88624,642419,0.3582
2020-12-14,ADANIGREEN,EQ,1041.5,1019.0,1028.1,995.1,1009.0,1010.8,1011.41,921358,93187291520000.0,39961,558310,0.606
2020-12-15,ADANIGREEN,EQ,1010.8,1009.0,1020.0,1000.25,1013.0,1013.65,1010.01,754880,76243913520000.0,31901,489937,0.649
2020-12-16,ADANIGREEN,EQ,1013.65,1019.75,1029.9,1011.1,1011.5,1019.4,1020.37,451443,46063775685000.0,31475,287863,0.6377
